userId,movieId,title,score
512,3,Grumpier Old Men (1995),1.0
512,7282,"Hip Hop Witch, Da (2000)",1.0
512,32213,Cube Zero (2004),1.0
512,32031,Robots (2005),1.0
512,32022,Gunner Palace (2004),1.0
512,32011,Cursed (2005),1.0
512,31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),1.0
512,32298,Guess Who (2005),1.0
512,32649,"Special Day, A (Giornata particolare, Una) (1977)",1.0
513,4,Waiting to Exhale (1995),1.0
513,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
513,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
513,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
513,26,Othello (1995),1.0
513,27,Now and Then (1995),1.0
513,28,Persuasion (1995),1.0
513,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
513,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1.0
513,31,Dangerous Minds (1995),1.0
514,73042,Alvin and the Chipmunks: The Squeakquel (2009),1.0
514,7282,"Hip Hop Witch, Da (2000)",1.0
514,13,Balto (1995),1.0
514,79091,Despicable Me (2010),1.0
514,72737,"Princess and the Frog, The (2009)",1.0
514,72701,Planet 51 (2009),1.0
514,72692,Mickey's Once Upon a Christmas (1999),1.0
514,81564,Megamind (2010),1.0
514,72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),1.0
514,72226,Fantastic Mr. Fox (2009),1.0
516,2013,"Poseidon Adventure, The (1972)",1.0
516,147662,Return of the One-Armed Swordsman (1969),1.0
516,2748,Allan Quatermain and the Lost City of Gold (1987),1.0
516,2005,"Goonies, The (1985)",1.0
516,1726,"Postman, The (1997)",1.0
516,1356,Star Trek: First Contact (1996),1.0
516,6764,"Rundown, The (2003)",1.0
516,1722,Tomorrow Never Dies (1997),1.0
516,112852,Guardians of the Galaxy (2014),1.0
516,157865,Ratchet & Clank (2016),1.0
517,7122,King of Hearts (1966),1.0
517,74342,"Captain Newman, M.D. (1963)",1.0
517,8190,"Americanization of Emily, The (1964)",1.0
517,6567,Buffalo Soldiers (2001),1.0
517,2436,Tea with Mussolini (1999),1.0
517,665,Underground (1995),1.0
517,946,To Be or Not to Be (1942),1.0
517,3035,Mister Roberts (1955),1.0
517,108689,"I, Frankenstein (2014)",1.0
517,107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),1.0
518,34811,Pusher II: With Blood on My Hands (2004),1.0
518,34532,"Skeleton Key, The (2005)",1.0
518,36529,Lord of War (2005),1.0
518,36519,Transporter 2 (2005),1.0
518,36509,"Cave, The (2005)",1.0
518,36401,"Brothers Grimm, The (2005)",1.0
518,7208,Dr. Jekyll and Mr. Hyde (1941),1.0
518,7202,Beyond Re-Animator (2003),1.0
518,70,From Dusk Till Dawn (1996),1.0
518,66,Lawnmower Man 2: Beyond Cyberspace (1996),1.0
519,2,Jumanji (1995),1.0
519,20,Money Train (1995),1.0
519,21,Get Shorty (1995),1.0
519,22,Copycat (1995),1.0
519,23,Assassins (1995),1.0
519,24,Powder (1995),1.0
519,25,Leaving Las Vegas (1995),1.0
519,26,Othello (1995),1.0
519,27,Now and Then (1995),1.0
519,28,Persuasion (1995),1.0
520,27,Now and Then (1995),1.0
520,28,Persuasion (1995),1.0
520,1,Toy Story (1995),1.0
520,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
520,7260,Latter Days (2003),1.0
520,7262,Catch That Kid (2004),1.0
520,7264,An Amazing Couple (2002),1.0
520,7293,50 First Dates (2004),1.0
520,25,Leaving Las Vegas (1995),1.0
520,2399,Santa Claus: The Movie (1985),1.0
521,22,Copycat (1995),1.0
521,49647,Charlotte's Web (2006),1.0
521,49932,Inland Empire (2006),1.0
521,933,To Catch a Thief (1955),1.0
521,942,Laura (1944),1.0
521,48883,Death of a President (2006),1.0
521,50064,"Good German, The (2006)",1.0
521,48414,Open Season (2006),1.0
521,50601,Bridge to Terabithia (2007),1.0
521,48142,"Black Dahlia, The (2006)",1.0
522,23,Assassins (1995),1.0
522,24,Powder (1995),1.0
522,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
522,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1.0
522,7228,Cool World (1992),1.0
522,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
522,7236,"Boy and His Dog, A (1975)",1.0
522,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",1.0
522,7254,The Butterfly Effect (2004),1.0
522,7257,"Big Bounce, The (2004)",1.0
523,19,Ace Ventura: When Nature Calls (1995),1.0
523,20,Money Train (1995),1.0
523,21,Get Shorty (1995),1.0
523,22,Copycat (1995),1.0
523,23,Assassins (1995),1.0
523,24,Powder (1995),1.0
523,25,Leaving Las Vegas (1995),1.0
523,26,Othello (1995),1.0
523,27,Now and Then (1995),1.0
523,28,Persuasion (1995),1.0
524,41,Richard III (1995),1.0
524,95313,Jack-Jack Attack (2005),1.0
524,95105,Madagascar 3: Europe's Most Wanted (2012),1.0
524,760,Stalingrad (1993),1.0
524,94833,"Pirates! Band of Misfits, The (2012)",1.0
524,2468,Jumpin' Jack Flash (1986),1.0
524,2471,Crocodile Dundee II (1988),1.0
524,2436,Tea with Mussolini (1999),1.0
524,2450,Howard the Duck (1986),1.0
524,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",1.0
525,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
525,41,Richard III (1995),1.0
525,42,Dead Presidents (1995),1.0
525,7223,D.O.A. (1950),1.0
525,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
525,7238,Ashes and Diamonds (Popiól i diament) (1958),1.0
525,7245,Tormented (1960),1.0
525,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",1.0
525,70,From Dusk Till Dawn (1996),1.0
525,73,"Misérables, Les (1995)",1.0
526,7262,Catch That Kid (2004),1.0
526,1,Toy Story (1995),1.0
526,4889,Heist (2001),1.0
526,4886,"Monsters, Inc. (2001)",1.0
526,4881,"Man Who Wasn't There, The (2001)",1.0
526,4879,High Heels and Low Lifes (2001),1.0
526,4865,From Hell (2001),1.0
526,4863,Female Trouble (1975),1.0
526,7215,To Have and Have Not (1944),1.0
526,7205,"Wind and the Lion, The (1975)",1.0
527,21,Get Shorty (1995),1.0
527,7292,Best Defense (1984),1.0
527,95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),1.0
527,95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),1.0
527,95839,"Christmas Carol, A (1999)",1.0
527,95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),1.0
527,96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),1.0
527,96608,Runaway Brain (1995) ,1.0
527,96610,Looper (2012),1.0
527,96655,Robot & Frank (2012),1.0
528,4,Waiting to Exhale (1995),1.0
528,20,Money Train (1995),1.0
528,21,Get Shorty (1995),1.0
528,22,Copycat (1995),1.0
528,23,Assassins (1995),1.0
528,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1.0
528,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
528,7245,Tormented (1960),1.0
528,7257,"Big Bounce, The (2004)",1.0
528,42,Dead Presidents (1995),1.0
529,173291,Valerian and the City of a Thousand Planets (2017),1.0
529,173307,The Gracefield Incident (2015),1.0
529,5094,Rollerball (2002),1.0
529,169982,Power Rangers (2017),1.0
529,168026,Marvel One-Shot: Agent Carter (2013),1.0
529,168252,Logan (2017),1.0
529,167370,Assassin's Creed (2016),1.0
529,166528,Rogue One: A Star Wars Story (2016),1.0
529,1037,"Lawnmower Man, The (1992)",1.0
529,164881,Night Guards (2016),1.0
530,6,Heat (1995),1.0
530,4,Waiting to Exhale (1995),1.0
530,3,Grumpier Old Men (1995),1.0
530,7772,Undercurrent (1946),1.0
530,7748,Pierrot le fou (1965),1.0
530,7728,"Postman Always Rings Twice, The (1946)",1.0
530,7720,"Four Musketeers, The (1974)",1.0
530,7217,Dark Passage (1947),1.0
530,7216,High Sierra (1941),1.0
530,7212,I Was a Male War Bride (1949),1.0
531,6,Heat (1995),1.0
531,23,Assassins (1995),1.0
531,25,Leaving Las Vegas (1995),1.0
531,26,Othello (1995),1.0
531,27,Now and Then (1995),1.0
531,28,Persuasion (1995),1.0
531,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1.0
531,31,Dangerous Minds (1995),1.0
531,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1.0
531,34,Babe (1995),1.0
532,7282,"Hip Hop Witch, Da (2000)",1.0
532,1,Toy Story (1995),1.0
532,7266,"Lost Skeleton of Cadavra, The (2002)",1.0
532,10,GoldenEye (1995),1.0
532,8,Tom and Huck (1995),1.0
532,4235,Amores Perros (Love's a Bitch) (2000),1.0
532,4234,"Tailor of Panama, The (2001)",1.0
532,4232,Spy Kids (2001),1.0
532,4226,Memento (2000),1.0
532,4223,Enemy at the Gates (2001),1.0
533,2,Jumanji (1995),1.0
533,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
533,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
533,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
533,7294,Welcome to Mooseport (2004),1.0
533,7293,50 First Dates (2004),1.0
533,18,Four Rooms (1995),1.0
533,19,Ace Ventura: When Nature Calls (1995),1.0
533,20,Money Train (1995),1.0
533,21,Get Shorty (1995),1.0
534,22,Copycat (1995),1.0
534,7282,"Hip Hop Witch, Da (2000)",1.0
534,27,Now and Then (1995),1.0
534,7266,"Lost Skeleton of Cadavra, The (2002)",1.0
534,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
534,38,It Takes Two (1995),1.0
534,84952,Confessions (Kokuhaku) (2010),1.0
534,84189,I Spit on Your Grave (2010),1.0
534,83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",1.0
534,83177,Yogi Bear (2010),1.0
535,7256,Touching the Void (2003),0.8235
535,7245,Tormented (1960),0.8235
535,3294,Eaten Alive (1977),0.8235
535,3287,"Tigger Movie, The (2000)",0.8235
535,3283,Minnie and Moskowitz (1971),0.8235
535,3327,Beyond the Mat (1999),0.8235
535,3316,Reindeer Games (2000),0.8235
535,7175,Torque (2004),0.8235
535,7236,"Boy and His Dog, A (1975)",0.8235
535,7225,Pumping Iron (1977),0.8235
536,8,Tom and Huck (1995),1.0
536,2,Jumanji (1995),1.0
536,7262,Catch That Kid (2004),1.0
536,7256,Touching the Void (2003),1.0
536,10,GoldenEye (1995),1.0
536,122926,Untitled Spider-Man Reboot (2017),1.0
536,122924,X-Men: Apocalypse (2016),1.0
536,122922,Doctor Strange (2016),1.0
536,122918,Guardians of the Galaxy 2 (2017),1.0
536,126921,The Fox and the Hound 2 (2006),1.0
537,7257,"Big Bounce, The (2004)",1.0
537,1,Toy Story (1995),1.0
537,7254,The Butterfly Effect (2004),1.0
537,2289,"Player, The (1992)",1.0
537,2288,"Thing, The (1982)",1.0
537,2287,Them! (1954),1.0
537,2281,Monument Ave. (1998),1.0
537,2279,Urban Legend (1998),1.0
537,2278,Ronin (1998),1.0
537,2273,Rush Hour (1998),1.0
538,1,Toy Story (1995),1.0
538,2,Jumanji (1995),1.0
538,5,Father of the Bride Part II (1995),1.0
538,21,Get Shorty (1995),1.0
538,23,Assassins (1995),1.0
538,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
538,38,It Takes Two (1995),1.0
538,7222,Reefer Madness (a.k.a. Tell Your Children) (1938),1.0
538,7228,Cool World (1992),1.0
538,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
539,1,Toy Story (1995),1.0
539,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
539,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
539,2,Jumanji (1995),1.0
539,22,Copycat (1995),1.0
539,23,Assassins (1995),1.0
539,25,Leaving Las Vegas (1995),1.0
539,26,Othello (1995),1.0
539,27,Now and Then (1995),1.0
539,28,Persuasion (1995),1.0
540,1,Toy Story (1995),1.0
540,20,Money Train (1995),1.0
540,21,Get Shorty (1995),1.0
540,22,Copycat (1995),1.0
540,23,Assassins (1995),1.0
540,24,Powder (1995),1.0
540,27,Now and Then (1995),1.0
540,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
540,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1.0
540,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1.0
541,903,Vertigo (1958),1.0
541,2182,"Wrong Man, The (1956)",1.0
541,6760,In This World (2002),1.0
541,2181,Marnie (1964),1.0
541,6751,Cold Creek Manor (2003),1.0
541,897,For Whom the Bell Tolls (1943),1.0
541,91535,"Bourne Legacy, The (2012)",1.0
541,92198,Seeking Justice (2011),1.0
541,2676,Instinct (1999),1.0
541,2160,Rosemary's Baby (1968),1.0
542,24,Powder (1995),1.0
542,7266,"Lost Skeleton of Cadavra, The (2002)",1.0
542,1,Toy Story (1995),1.0
542,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
542,7259,You Got Served (2004),1.0
542,126482,Strange Magic (2015),1.0
542,126577,"Daddy, I'm A Zombie (2012)",1.0
542,2594,Open Your Eyes (Abre los ojos) (1997),1.0
542,124859,The Gambler (2014),1.0
542,2505,8MM (1999),1.0
543,20,Money Train (1995),1.0
543,21,Get Shorty (1995),1.0
543,22,Copycat (1995),1.0
543,23,Assassins (1995),1.0
543,24,Powder (1995),1.0
543,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
543,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1.0
543,7228,Cool World (1992),1.0
543,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
543,7236,"Boy and His Dog, A (1975)",1.0
544,5,Father of the Bride Part II (1995),1.0
544,38,It Takes Two (1995),1.0
544,42,Dead Presidents (1995),1.0
544,7225,Pumping Iron (1977),1.0
544,7228,Cool World (1992),1.0
544,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
544,7236,"Boy and His Dog, A (1975)",1.0
544,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",1.0
544,54,"Big Green, The (1995)",1.0
544,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),1.0
545,22,Copycat (1995),1.0
545,23,Assassins (1995),1.0
545,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1.0
545,36,Dead Man Walking (1995),1.0
545,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
545,7257,"Big Bounce, The (2004)",1.0
545,7258,"Perfect Score, The (2004)",1.0
545,42,Dead Presidents (1995),1.0
545,50,"Usual Suspects, The (1995)",1.0
545,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),1.0
546,79592,"Other Guys, The (2010)",1.0
546,79553,Ip Man 2 (2010),1.0
546,79293,Salt (2010),1.0
546,79274,Batman: Under the Red Hood (2010),1.0
546,78893,"Last Airbender, The (2010)",1.0
546,7193,"Adventures of Ford Fairlane, The (1990)",1.0
546,7192,Only the Strong (1993),1.0
546,112,Rumble in the Bronx (Hont faan kui) (1995),1.0
546,103,Unforgettable (1996),1.0
546,78469,"A-Team, The (2010)",1.0
547,1,Toy Story (1995),1.0
547,3,Grumpier Old Men (1995),1.0
547,4,Waiting to Exhale (1995),1.0
547,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
547,20,Money Train (1995),1.0
547,21,Get Shorty (1995),1.0
547,22,Copycat (1995),1.0
547,24,Powder (1995),1.0
547,25,Leaving Las Vegas (1995),1.0
547,28,Persuasion (1995),1.0
548,1,Toy Story (1995),1.0
548,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
548,18,Four Rooms (1995),1.0
548,19,Ace Ventura: When Nature Calls (1995),1.0
548,21,Get Shorty (1995),1.0
548,22,Copycat (1995),1.0
548,23,Assassins (1995),1.0
548,24,Powder (1995),1.0
548,26,Othello (1995),1.0
548,27,Now and Then (1995),1.0
549,7282,"Hip Hop Witch, Da (2000)",1.0
549,10,GoldenEye (1995),1.0
549,6,Heat (1995),1.0
549,778,Trainspotting (1996),1.0
549,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
549,7217,Dark Passage (1947),1.0
549,7216,High Sierra (1941),1.0
549,7215,To Have and Have Not (1944),1.0
549,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1.0
549,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1.0
550,18,Four Rooms (1995),1.0
550,19,Ace Ventura: When Nature Calls (1995),1.0
550,20,Money Train (1995),1.0
550,21,Get Shorty (1995),1.0
550,22,Copycat (1995),1.0
550,23,Assassins (1995),1.0
550,24,Powder (1995),1.0
550,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
550,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1.0
550,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1.0
551,7292,Best Defense (1984),1.0
551,7,Sabrina (1995),1.0
551,4,Waiting to Exhale (1995),1.0
551,3,Grumpier Old Men (1995),1.0
551,1088,Dirty Dancing (1987),1.0
551,1081,Victor/Victoria (1982),1.0
551,7255,Win a Date with Tad Hamilton! (2004),1.0
551,7254,The Butterfly Effect (2004),1.0
551,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",1.0
551,7238,Ashes and Diamonds (Popiól i diament) (1958),1.0
552,4125,Leonard Part 6 (1987),1.0
552,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
552,84152,Limitless (2011),1.0
552,2672,"Thirteenth Floor, The (1999)",1.0
552,84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),1.0
552,2053,"Honey, I Blew Up the Kid (1992)",1.0
552,2054,"Honey, I Shrunk the Kids (1989)",1.0
552,8008,Brigadoon (1954),1.0
552,3008,Last Night (1998),1.0
552,3003,Train of Life (Train de vie) (1998),1.0
553,1,Toy Story (1995),1.0
553,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
553,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
553,3,Grumpier Old Men (1995),1.0
553,7294,Welcome to Mooseport (2004),1.0
553,7293,50 First Dates (2004),1.0
553,7292,Best Defense (1984),1.0
553,21,Get Shorty (1995),1.0
553,22,Copycat (1995),1.0
553,23,Assassins (1995),1.0
554,7390,Prey for Rock & Roll (2003),1.0
554,7380,Ella Enchanted (2004),1.0
554,34,Babe (1995),1.0
554,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1.0
554,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
554,7369,Scooby-Doo 2: Monsters Unleashed (2004),1.0
554,7361,Eternal Sunshine of the Spotless Mind (2004),1.0
554,38,It Takes Two (1995),1.0
554,7266,"Lost Skeleton of Cadavra, The (2002)",1.0
554,7262,Catch That Kid (2004),1.0
555,182293,Hare-um Scare-um (1939),1.0
555,182297,Porky in Wackyland (1938),1.0
555,182299,Porky's Hare Hunt (1938),1.0
555,56152,Enchanted (2007),1.0
555,58078,"Air I Breathe, The (2007)",1.0
555,58299,Horton Hears a Who! (2008),1.0
555,180987,Ferdinand (2017),1.0
555,2130,Atlantic City (1980),1.0
555,3990,Rugrats in Paris: The Movie (2000),1.0
555,4016,"Emperor's New Groove, The (2000)",1.0
556,1,Toy Story (1995),1.0
556,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
556,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
556,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
556,7294,Welcome to Mooseport (2004),1.0
556,2,Jumanji (1995),1.0
556,7292,Best Defense (1984),1.0
556,7285,Thirteen (2003),1.0
556,7282,"Hip Hop Witch, Da (2000)",1.0
556,7266,"Lost Skeleton of Cadavra, The (2002)",1.0
557,19,Ace Ventura: When Nature Calls (1995),1.0
557,20,Money Train (1995),1.0
557,21,Get Shorty (1995),1.0
557,22,Copycat (1995),1.0
557,23,Assassins (1995),1.0
557,24,Powder (1995),1.0
557,25,Leaving Las Vegas (1995),1.0
557,26,Othello (1995),1.0
557,27,Now and Then (1995),1.0
557,28,Persuasion (1995),1.0
558,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",1.0
558,7247,Chitty Chitty Bang Bang (1968),1.0
558,10,GoldenEye (1995),1.0
558,27,Now and Then (1995),1.0
558,7238,Ashes and Diamonds (Popiól i diament) (1958),1.0
558,1,Toy Story (1995),1.0
558,7262,Catch That Kid (2004),1.0
558,15,Cutthroat Island (1995),1.0
558,13,Balto (1995),1.0
558,7193,"Adventures of Ford Fairlane, The (1990)",1.0
559,48414,Open Season (2006),1.0
559,5218,Ice Age (2002),1.0
559,27155,"Batman/Superman Movie, The (1998)",1.0
559,56152,Enchanted (2007),1.0
559,40339,Chicken Little (2005),1.0
559,44022,Ice Age 2: The Meltdown (2006),1.0
559,8360,Shrek 2 (2004),1.0
559,8965,"Polar Express, The (2004)",1.0
559,55995,Beowulf (2007),1.0
559,8961,"Incredibles, The (2004)",1.0
560,99910,"Last Stand, The (2013)",1.0
560,99992,Shadow Dancer (2012),1.0
560,986,Fly Away Home (1996),1.0
560,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
560,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",1.0
560,21,Get Shorty (1995),1.0
560,43549,Helter Skelter (2004),1.0
560,507,"Perfect World, A (1993)",1.0
560,493,Menace II Society (1993),1.0
560,144352,Unforgiven (2013),1.0
561,1950,In the Heat of the Night (1967),1.0
561,1299,"Killing Fields, The (1984)",1.0
561,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
561,594,Snow White and the Seven Dwarfs (1937),1.0
561,2024,"Rapture, The (1991)",1.0
561,6303,"Andromeda Strain, The (1971)",1.0
561,107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),1.0
561,1217,Ran (1985),1.0
561,7840,Gunga Din (1939),1.0
561,1130,"Howling, The (1980)",1.0
562,2,Jumanji (1995),1.0
562,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
562,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
562,20,Money Train (1995),1.0
562,21,Get Shorty (1995),1.0
562,22,Copycat (1995),1.0
562,24,Powder (1995),1.0
562,25,Leaving Las Vegas (1995),1.0
562,26,Othello (1995),1.0
562,27,Now and Then (1995),1.0
563,23,Assassins (1995),1.0
563,6,Heat (1995),1.0
563,7980,"Bridge Too Far, A (1977)",1.0
563,7991,Death Race 2000 (1975),1.0
563,8008,Brigadoon (1954),1.0
563,7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),1.0
563,7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",1.0
563,7163,Paycheck (2003),1.0
563,7175,Torque (2004),1.0
563,8045,Hamburger Hill (1987),1.0
564,110130,"Nut Job, The (2014)",1.0
564,157865,Ratchet & Clank (2016),1.0
564,720,Wallace & Gromit: The Best of Aardman Animation (1996),1.0
564,1,Toy Story (1995),1.0
564,13,Balto (1995),1.0
564,128620,Victoria (2015),1.0
564,10,GoldenEye (1995),1.0
564,5974,"Thief of Bagdad, The (1940)",1.0
564,8,Tom and Huck (1995),1.0
564,1373,Star Trek V: The Final Frontier (1989),1.0
565,7265,"Dreamers, The (2003)",1.0
565,10,GoldenEye (1995),1.0
565,9,Sudden Death (1995),1.0
565,4345,"Anniversary Party, The (2001)",1.0
565,4342,Big Eden (2000),1.0
565,4339,Von Ryan's Express (1965),1.0
565,4338,Twelve O'Clock High (1949),1.0
565,4337,"Sand Pebbles, The (1966)",1.0
565,4334,Yi Yi (2000),1.0
565,4329,Rio Bravo (1959),1.0
566,90866,Hugo (2011),1.0
566,90746,"Adventures of Tintin, The (2011)",1.0
566,90738,"Double, The (2011)",1.0
566,90528,This Must Be the Place (2011),1.0
566,90524,Abduction (2011),1.0
566,90522,Johnny English Reborn (2011),1.0
566,90439,Margin Call (2011),1.0
566,92192,Apollo 18 (2011),1.0
566,92048,"Whistleblower, The (2010)",1.0
566,91978,Man on a Ledge (2012),1.0
567,4092,Cherry 2000 (1987),1.0
567,84954,"Adjustment Bureau, The (2011)",1.0
567,4131,Making Mr. Right (1987),1.0
567,8800,Code 46 (2003),1.0
567,4526,My Stepmother Is an Alien (1988),1.0
567,60161,Futurama: The Beast with a Billion Backs (2008),1.0
567,4738,Happy Accidents (2000),1.0
567,6734,Memoirs of an Invisible Man (1992),1.0
567,99853,Codependent Lesbian Space Alien Seeks Same (2011),1.0
567,2681,Free Enterprise (1998),1.0
568,3,Grumpier Old Men (1995),1.0
568,21,Get Shorty (1995),1.0
568,22,Copycat (1995),1.0
568,23,Assassins (1995),1.0
568,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1.0
568,38,It Takes Two (1995),1.0
568,39,Clueless (1995),1.0
568,7225,Pumping Iron (1977),1.0
568,7228,Cool World (1992),1.0
568,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
569,7265,"Dreamers, The (2003)",1.0
569,7263,Miracle (2004),1.0
569,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
569,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
569,9,Sudden Death (1995),1.0
569,8,Tom and Huck (1995),1.0
569,7285,Thirteen (2003),1.0
569,2346,"Stepford Wives, The (1975)",1.0
569,2344,Runaway Train (1985),1.0
569,2340,Meet Joe Black (1998),1.0
570,2970,Fitzcarraldo (1982),1.0
570,59814,Ex Drummer (2007),1.0
570,59985,Chaos Theory (2007),1.0
570,60037,"Happening, The (2008)",1.0
570,60069,WALL·E (2008),1.0
570,4644,Bread and Tulips (Pane e tulipani) (2000),1.0
570,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
570,7236,"Boy and His Dog, A (1975)",1.0
570,7149,Something's Gotta Give (2003),1.0
570,48,Pocahontas (1995),1.0
571,151777,The Finest Hours (2016),1.0
571,155288,Eye in the Sky (2016),1.0
571,151695,The Survivalist (2015),1.0
571,157407,I Am Wrath (2016),1.0
571,157200,Money Monster (2016),1.0
571,157130,Despite the Falling Snow (2016),1.0
571,149612,Swelter (2014),1.0
571,36529,Lord of War (2005),1.0
571,36517,"Constant Gardener, The (2005)",1.0
571,32914,Carrie (2002),1.0
572,7292,Best Defense (1984),1.0
572,7282,"Hip Hop Witch, Da (2000)",1.0
572,20,Money Train (1995),1.0
572,22,Copycat (1995),1.0
572,23,Assassins (1995),1.0
572,32632,Electra Glide in Blue (1973),1.0
572,33201,Between Your Legs (Entre las piernas) (1999),1.0
572,33166,Crash (2004),1.0
572,42,Dead Presidents (1995),1.0
572,7217,Dark Passage (1947),1.0
573,22,Copycat (1995),1.0
573,24,Powder (1995),1.0
573,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
573,7228,Cool World (1992),1.0
573,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
573,7245,Tormented (1960),1.0
573,7247,Chitty Chitty Bang Bang (1968),1.0
573,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",1.0
